time,open,high,low,close,volume
time,open,high,low,close,volume
2026-08-03T13:30:00Z,461.7900085449219,468.2499084472656,455.29998779296875,462.0350036621094,3723354
2026-08-03T13:45:00Z,462.0299987792969,471.0400085449219,457.3999938964844,470.7663879394531,1394094
2026-08-03T14:00:00Z,470.6400146484375,472.6199951171875,465.489990234375,468.80499267578125,1184728
2026-08-03T14:15:00Z,468.7449951171875,477.1099853515625,467.42010498046875,476.989990234375,1101941
2026-08-03T14:30:00Z,477.0000915527344,481.7398986816406,475.18499755859375,478.3699951171875,1001518
2026-08-03T14:45:00Z,478.43499755859375,486.8500061035156,477.20001220703125,486.1400146484375,1014715
2026-08-03T15:00:00Z,486.1600036621094,486.1600036621094,479.5,480.17779541015625,743142
2026-08-03T15:15:00Z,480.07501220703125,483.04998779296875,477.3299865722656,477.7200012207031,665913
2026-08-03T15:30:00Z,477.8450012207031,480.6499938964844,477.1600036621094,479.6050109863281,594790
2026-08-03T15:45:00Z,479.55999755859375,481.19989013671875,478.5201110839844,480.1499938964844,366526
2026-08-03T16:00:00Z,479.94500732421875,482.3900146484375,479.7799987792969,480.7200012207031,429061
2026-08-03T16:15:00Z,480.489990234375,482.9599914550781,480.489990234375,481.67498779296875,448339
2026-08-03T16:30:00Z,481.7799987792969,482.6300048828125,479.30999755859375,480.5,530581
2026-08-03T16:45:00Z,480.701904296875,482.1400146484375,479.8399963378906,480.20001220703125,300799
2026-08-03T17:00:00Z,480.17999267578125,482.6499938964844,479.5,481.8900146484375,370164
2026-08-03T17:15:00Z,481.875,482.7349853515625,481.4100036621094,482.4901123046875,267527
2026-08-03T17:30:00Z,482.84869384765625,486.3211975097656,482.6000061035156,485.55999755859375,582923
2026-08-03T17:45:00Z,485.69500732421875,489.2799987792969,485.34051513671875,489.2300109863281,744105
2026-08-03T18:00:00Z,489.1449890136719,490.9464111328125,488.150390625,488.489990234375,626725
2026-08-03T18:15:00Z,488.6099853515625,489.4700012207031,485.0,485.0899963378906,457936
2026-08-03T18:30:00Z,485.1700134277344,486.5,484.1000061035156,485.2650146484375,484144
2026-08-03T18:45:00Z,485.2650146484375,486.54998779296875,484.0899963378906,484.18499755859375,566021
2026-08-03T19:00:00Z,484.1000061035156,486.5,484.010009765625,484.3500061035156,411588
2026-08-03T19:15:00Z,484.4364929199219,485.8599853515625,484.2300109863281,484.3900146484375,317934
2026-08-03T19:30:00Z,484.4100036621094,485.4999084472656,483.989990234375,485.1000061035156,478000
2026-08-03T19:45:00Z,485.1099853515625,487.1650085449219,483.2099914550781,484.7300109863281,2665186
2026-08-04T13:30:00Z,508.12200927734375,516.6898803710938,504.8699951171875,511.8550109863281,4658599
2026-08-04T13:45:00Z,511.75579833984375,515.1500244140625,507.7200012207031,511.0950012207031,2096125
2026-08-04T14:00:00Z,511.1099853515625,517.8198852539062,509.0899963378906,515.5,1892507
2026-08-04T14:15:00Z,515.5250244140625,517.52001953125,512.3104858398438,517.4849853515625,1324813
2026-08-04T14:30:00Z,517.4199829101562,517.7589721679688,515.0,516.3599853515625,1088044
2026-08-04T14:45:00Z,516.1500244140625,518.4199829101562,514.6300048828125,516.4202270507812,1198438
2026-08-04T15:00:00Z,516.6699829101562,519.9500122070312,516.510009765625,519.6849975585938,1159765
2026-08-04T15:15:00Z,519.52001953125,521.6900024414062,518.47998046875,519.3300170898438,1083942
2026-08-04T15:30:00Z,519.27001953125,520.8699951171875,518.510009765625,520.6602172851562,752690
2026-08-04T15:45:00Z,520.7150268554688,522.6699829101562,520.0599975585938,522.5250244140625,993438
2026-08-04T16:00:00Z,522.4600830078125,524.8499755859375,521.0599975585938,521.7650146484375,1199870
2026-08-04T16:15:00Z,521.8292236328125,524.9000244140625,521.3200073242188,524.3250122070312,693737
2026-08-04T16:30:00Z,524.3350219726562,525.3399047851562,523.239990234375,524.0,924575
2026-08-04T16:45:00Z,524.030029296875,524.8798828125,523.5410766601562,524.030029296875,579713
2026-08-04T17:00:00Z,524.0,526.4099731445312,523.6107788085938,525.760009765625,843313
2026-08-04T17:15:00Z,526.0399780273438,526.6599731445312,524.739990234375,525.77001953125,641626
2026-08-04T17:30:00Z,525.7999877929688,528.3300170898438,524.989990234375,527.7999877929688,767946
2026-08-04T17:45:00Z,527.9000244140625,530.1300048828125,525.8099975585938,526.0449829101562,1152252
2026-08-04T18:00:00Z,526.0250244140625,527.3400268554688,525.219970703125,527.1400146484375,683332
2026-08-04T18:15:00Z,527.2249755859375,528.489990234375,526.77001953125,527.22998046875,617956
2026-08-04T18:30:00Z,527.1849975585938,527.8699951171875,525.5820922851562,526.3599853515625,634396
2026-08-04T18:45:00Z,526.3521118164062,528.9000244140625,526.3521118164062,528.6400146484375,753723
2026-08-04T19:00:00Z,528.7000122070312,529.869873046875,527.3400268554688,527.6843872070312,1044240
2026-08-04T19:15:00Z,527.760009765625,528.510009765625,525.6099853515625,526.8800048828125,1090536
2026-08-04T19:30:00Z,526.719970703125,527.9600219726562,526.47998046875,527.5499877929688,1128154
2026-08-04T19:45:00Z,527.5999755859375,528.594970703125,518.5999755859375,526.0,3664706
