time,open,high,low,close,volume
time,open,high,low,close,volume
2026-08-03T13:30:00Z,775.0001220703125,795.2999877929688,770.1500244140625,786.6300048828125,8059946
2026-08-03T13:45:00Z,786.594970703125,797.9400024414062,779.5599975585938,797.8150024414062,2120048
2026-08-03T14:00:00Z,797.5700073242188,799.5,783.7999877929688,791.52001953125,2161836
2026-08-03T14:15:00Z,791.6199951171875,814.5198974609375,789.35009765625,814.4050903320312,2475491
2026-08-03T14:30:00Z,814.5800170898438,821.989990234375,810.3400268554688,813.030029296875,1972500
2026-08-03T14:45:00Z,813.2550048828125,829.0,811.0900268554688,827.6199951171875,1893083
2026-08-03T15:00:00Z,827.5667724609375,828.0,812.530029296875,814.3300170898438,1443246
2026-08-03T15:15:00Z,814.3300170898438,818.8198852539062,804.2000122070312,804.4400024414062,1398227
2026-08-03T15:30:00Z,804.8099975585938,814.9022827148438,803.5501098632812,813.4600219726562,1308150
2026-08-03T15:45:00Z,813.7650146484375,816.7401733398438,811.5,814.2899780273438,759805
2026-08-03T16:00:00Z,814.3800048828125,819.3400268554688,814.1201171875,818.0,818259
2026-08-03T16:15:00Z,817.8200073242188,824.9500122070312,817.0800170898438,819.8004760742188,1075964
2026-08-03T16:30:00Z,819.8699951171875,822.669921875,818.010009765625,821.0,712104
2026-08-03T16:45:00Z,821.114990234375,823.8900146484375,817.6510009765625,817.9500122070312,662155
2026-08-03T17:00:00Z,818.0399780273438,825.36181640625,817.5,824.6199951171875,723626
2026-08-03T17:15:00Z,824.6199951171875,826.220703125,821.510009765625,824.2849731445312,586667
2026-08-03T17:30:00Z,824.2849731445312,829.8599243164062,824.1199951171875,828.39501953125,795594
2026-08-03T17:45:00Z,828.25,835.4500122070312,827.5,833.77001953125,1087725
2026-08-03T18:00:00Z,833.7449951171875,836.5800170898438,832.5700073242188,833.4299926757812,1097227
2026-08-03T18:15:00Z,833.4500122070312,834.8499755859375,824.1199951171875,824.8049926757812,958219
2026-08-03T18:30:00Z,824.77001953125,827.6599731445312,822.77001953125,824.72998046875,825510
2026-08-03T18:45:00Z,824.72998046875,826.3278198242188,822.7999877929688,823.635009765625,676661
2026-08-03T19:00:00Z,823.4400024414062,826.9299926757812,820.7999877929688,821.260009765625,1012294
2026-08-03T19:15:00Z,821.085205078125,827.72998046875,821.085205078125,826.6900024414062,1030124
2026-08-03T19:30:00Z,826.7000122070312,834.25,826.614990234375,833.5700073242188,1310939
2026-08-03T19:45:00Z,833.6599731445312,836.6199951171875,828.1099853515625,829.0399780273438,2153821
2026-08-04T13:30:00Z,869.7100219726562,887.280029296875,862.5,881.1223754882812,6545906
2026-08-04T13:45:00Z,881.2999877929688,888.7000122070312,872.25,876.1099853515625,2729574
2026-08-04T14:00:00Z,876.739990234375,883.4299926757812,868.260009765625,879.5700073242188,1949927
2026-08-04T14:15:00Z,879.655029296875,885.2999877929688,869.1099853515625,885.02001953125,1500378
2026-08-04T14:30:00Z,885.1599731445312,885.7595825195312,875.5599975585938,880.9299926757812,1116887
2026-08-04T14:45:00Z,881.0800170898438,884.5999755859375,877.75,884.4299926757812,831934
